public_reference,price_euro,engine_size,engine_size_cc,fuel_type,transmission,mileage_km,colour,make,model,registration_year,sale_city,sale_county,seller_type,nct,tax,seats,doors,body_type,owners,condition,registration
202207087596230,52000,2.0,1995,Diesel,Automatic,5000,Grey,BMW,1 Series,2022,Dublin 11,Dublin,Trade,2026-07-05,,5,5,Hatchback,1,Used,222D3437
202208249101660,47831,1.5,1500,Diesel,Automatic,116,Red,BMW,1 Series,2022,Galway City,Galway,Trade,,,,,Hatchback,,Used,222D10392(3911)
202210110612541,42950,1.5,1500,Diesel,Automatic,0,Grey,BMW,1 Series,2022,Enniscorthy,Wexford,Trade,,,,,Hatchback,,Used,222D95646431
202210120649570,41950,1.5,1496,Diesel,Automatic,100,White,BMW,1 Series,2022,Dublin 12,Dublin,Trade,2026-10-04,,5,5,Hatchback,1,Used,222D19608
202209089567934,39136,1.5,1500,Diesel,Manual,0,Grey,BMW,1 Series,2022,Enniscorthy,Wexford,Trade,,,,5,Hatchback,,Used,222D564545151
202210010299635,45995,1.5,1500,Petrol,Automatic,5085,Red,BMW,1 Series,2022,Drogheda,Louth,Trade,2026-03-01,,,5,Hatchback,1,Used,221D23294
202207117682237,42995,1.5,1499,Petrol,Automatic,6331,Blue,BMW,1 Series,2022,Galway City,Galway,Trade,2026-01-06,,5,5,Hatchback,1,Used,221D2638
202206096624202,41950,1.5,1499,Petrol,Automatic,10,Black,BMW,1 Series,2022,Blackrock,Dublin,Trade,2026-05-23,,5,5,Hatchback,1,Used,221D29844
202202172670375,41450,1.5,1496,Diesel,Automatic,3679,Blue,BMW,1 Series,2022,Blackrock,Dublin,Trade,2026-02-15,,5,5,Hatchback,1,Used,221D13295
202204044301391,40450,1.5,1499,Petrol,Automatic,7247,Black,BMW,1 Series,2022,Blackrock,Dublin,Trade,,,5,5,Hatchback,1,Used,221D19019
202204044301390,40450,1.5,1499,Petrol,Automatic,3072,Black,BMW,1 Series,2022,Blackrock,Dublin,Trade,2026-03-15,,5,5,Hatchback,1,Used,221D19028
202203294067696,39950,1.5,1499,Petrol,Automatic,13255,Black,BMW,1 Series,2022,Blackrock,Dublin,Trade,2026-03-13,,5,5,Hatchback,1,Used,221D18567
202204054337588,39950,1.5,1499,Petrol,Automatic,5000,Blue,BMW,1 Series,2022,Dublin 12,Dublin,Trade,2026-03-21,,5,5,Hatchback,1,Used,221D19436
202201251736419,39950,1.5,1499,Petrol,Automatic,5000,Blue,BMW,1 Series,2022,Dublin 12,Dublin,Trade,2026-01-09,,5,5,Hatchback,1,Used,221D2908
202201181475319,39500,1.5,1499,Petrol,Automatic,5000,Black,BMW,1 Series,2022,Dublin 11,Dublin,Trade,2026-01-05,,5,5,Hatchback,1,Used,221D1878
202207127718773,55950,2.0,2000,Petrol,Automatic,16900,White,BMW,1 Series,2021,Dublin 18,Dublin,Trade,2025-06-01,,5,4,Hatchback,1,Used,212D1334
202209230040056,53995,2.0,1998,Petrol,Automatic,12419,White,BMW,1 Series,2021,Cahir,Tipperary,Trade,2025-08-19,,5,5,Hatchback,2,Used,212D16625
202203263983989,39900,1.5,1499,Petrol,Manual,25626,Red,BMW,1 Series,2021,Little Island,Cork,Trade,2025-07-14,,5,5,Hatchback,1,Used,212C2287
202203033150946,32950,1.5,1500,Diesel,Automatic,5830,Black,BMW,1 Series,2021,Nenagh,Tipperary,Trade,2025-07-01,,5,4,Hatchback,1,Used,212D8538
202205125635017,59900,2.0,1998,Petrol,Automatic,15001,Grey,BMW,1 Series,2021,Dublin 11,Dublin,Trade,2025-03-25,,5,5,Hatchback,1,Used,211D21726
202101298468817,38500,1.5,1496,Diesel,Automatic,5667,Grey,BMW,1 Series,2021,Dublin 11,Dublin,Trade,2025-01-27,,5,5,Hatchback,3,Used,211D9575
202206086576997,37900,2.0,2000,Diesel,Automatic,36664,Black,BMW,1 Series,2021,Waterford City,Waterford,Trade,2025-03-01,,5,4,Hatchback,1,Used,211D22966
202209270169000,35995,1.5,1500,Diesel,Automatic,14455,Black,BMW,1 Series,2021,Drogheda,Louth,Trade,2025-06-01,,5,4,Hatchback,1,Used,211D35121
202208229018943,34995,1.5,1496,Diesel,Automatic,19285,White,BMW,1 Series,2021,Cahir,Tipperary,Trade,2025-06-29,,5,5,Hatchback,2,Used,211D35523
202110068194560,34900,1.5,1496,Diesel,Automatic,23382,White,BMW,1 Series,2021,Little Island,Cork,Trade,2025-05-18,,5,5,Hatchback,1,Used,211D30748
202210180834232,34800,1.5,1496,Diesel,Automatic,32000,Black,BMW,1 Series,2021,Dublin 11,Dublin,Trade,2025-01-17,,5,5,Hatchback,2,Used,211D6582
202209199905354,33950,1.5,1500,Petrol,Manual,14999,White,BMW,1 Series,2021,Dublin 10,Dublin,Trade,,,5,5,Hatchback,1,Used,211D26792
202207187903410,34400,1.5,1496,Diesel,Automatic,22606,Silver,BMW,1 Series,2020,Little Island,Cork,Trade,2024-07-01,,5,5,Hatchback,2,Used,202D1909
202210180834418,33900,1.5,1500,Petrol,Manual,53500,Black,BMW,1 Series,2020,Sandyford,Dublin,Trade,2024-07-01,,5,4,Hatchback,1,Used,202D5639
202209220001257,29995,1.5,1500,Diesel,Manual,73999,White,BMW,1 Series,2020,Rathnew,Wicklow,Trade,2024-06-01,,5,4,Hatchback,1,Used,202C466
202207278191763,49450,2.0,1998,Petrol,Automatic,39065,Grey,BMW,1 Series,2020,Blackrock,Dublin,Trade,2024-03-18,,5,5,Hatchback,1,Used,201D24525
202207117665269,34400,1.5,1496,Diesel,Manual,23524,Grey,BMW,1 Series,2020,Little Island,Cork,Trade,2024-01-14,,5,5,Hatchback,1,Used,201C2556
202204164723724,33890,1.5,1500,Petrol,Manual,19464,Grey,BMW,1 Series,2020,Dublin 12,Dublin,Trade,2024-02-01,,5,5,Hatchback,1,Used,201C9386
202210180837232,32995,1.5,1499,Petrol,Automatic,91490,Red,BMW,1 Series,2020,Ranelagh,Dublin,Trade,,€200 (Band A4),,5,Hatchback,1,Used,FJ20RNY
202207298259874,28950,1.5,1499,Petrol,Manual,56428,Black,BMW,1 Series,2019,Dublin 12,Dublin,Trade,2023-09-11,,5,5,Hatchback,2,Used,192D19526
202206287242796,28900,1.5,1496,Diesel,Manual,49244,Black,BMW,1 Series,2019,Little Island,Cork,Trade,2023-07-07,,5,5,Hatchback,1,Used,192C1286
202209240072000,28900,1.5,1500,Petrol,Manual,23999,Grey,BMW,1 Series,2019,Waterford City,Waterford,Trade,2023-09-01,,5,4,Hatchback,3,Used,192D20032
202209109641031,22950,1.5,1500,Diesel,Manual,104605,Blue,BMW,1 SERIES,2019,Ballymount,Dublin,Trade,2023-08-01,,5,5,Hatchback,1,Used,OGZ1933
202209159792197,40950,3.0,3000,Petrol,Automatic,111042,Black,BMW,1 Series,2019,Ballymount,Dublin,Trade,,,5,5,Hatchback,2,Used,HX19RZW
202209159799432,36750,2.0,2000,Diesel,Automatic,100413,Grey,BMW,1 Series,2019,Dublin,Dublin,Trade,2023-03-01,€270 (Band B1),5,4,Estate,1,Used,191D28911
202209039395666,28950,1.5,1500,Petrol,Automatic,23500,Black,BMW,1 Series,2019,Sandyford,Dublin,Trade,2023-05-01,,5,5,Hatchback,2,Used,191D42840
202210120671204,27950,2.0,2000,Diesel,Manual,45124,Grey,BMW,1 Series,2019,Navan,Meath,Trade,2023-03-01,,5,5,Hatchback,1,Used,191MH3507
202204224917906,27950,2.0,2000,Diesel,Manual,45124,Grey,BMW,1 Series,2019,Navan,Meath,Trade,2023-03-01,,5,5,Hatchback,1,Used,191MH3507
202210100580593,27950,1.5,1499,Petrol,Manual,44906,Grey,BMW,1 Series,2019,Dublin 12,Dublin,Trade,2023-03-25,,5,5,Hatchback,1,Used,191D49594
202210040386935,26800,1.5,1496,Diesel,Manual,73269,White,BMW,1 Series,2019,Dublin 11,Dublin,Trade,2023-06-17,,5,5,Hatchback,2,Used,191D49261
202204234957161,24995,1.5,1496,Diesel,Automatic,141618,Black,BMW,1 Series,2019,Dublin 22,Dublin,Trade,2023-02-28,€200 (Band A4),5,5,Hatchback,1,Used,191D50338
202208028397500,24995,2.0,1995,Diesel,Automatic,113192,Black,BMW,1 Series,2019,Ranelagh,Dublin,Trade,,€200 (Band A4),,5,Hatchback,1,Used,ND19EKU
202208309269147,24990,1.5,1500,Diesel,Automatic,81999,Grey,BMW,1 Series,2019,Navan,Meath,Trade,2023-01-01,,5,5,Hatchback,,Used,191D34399
202208309249119,24990,1.5,1500,Diesel,Automatic,78893,Grey,BMW,1 Series,2019,Limerick,Limerick,Trade,2023-03-01,,5,5,Hatchback,,Used,191D22801
202208309249117,24990,1.5,1500,Diesel,Automatic,67406,Blue,BMW,1 Series,2019,Limerick,Limerick,Trade,2023-03-01,,5,5,Hatchback,,Used,191D26676
202210010299393,24950,1.5,1500,Petrol,Manual,42362,Black,BMW,1 Series,2019,Co. Meath,Meath,Trade,2023-06-01,,5,5,Hatchback,1,Used,191D46283
202204124572344,21900,1.5,1496,Diesel,Automatic,170586,Black,BMW,1 Series,2019,Dublin 12,Dublin,Trade,2023-01-31,€200 (Band A4),5,5,Hatchback,1,Used,191D11471
202207217990225,40995,3.0,2998,Petrol,Automatic,46000,Grey,BMW,1 Series,2018,Dublin 16,Dublin,Trade,,€600 (Band D),5,3,Hatchback,1,Used,182D26928
202204275088435,26995,1.5,1500,Petrol,Automatic,20134,Blue,BMW,1 Series,2018,Dublin 5,Dublin,Trade,2022-07-01,,5,4,Hatchback,1,Used,182D14255
202209280202805,23750,1.5,1499,Petrol,Automatic,32806,White,BMW,1 Series,2018,Dun Laoghaire,Dublin,Trade,2024-08-31,€270 (Band B1),5,5,Hatchback,1,Used,182D26492
202209199894514,21995,1.5,1496,Diesel,Automatic,107715,Black,BMW,1 Series,2018,Ranelagh,Dublin,Trade,2024-08-31,€200 (Band A4),,5,Hatchback,1,Used,GU68LZM
202210110624647,21945,1.5,1500,Diesel,Manual,131158,Red,BMW,1 Series,2018,Carlow,Carlow,Trade,,,5,5,Hatchback,1,Used,KU68NHP
202207298282005,34900,2.0,1998,Petrol,Automatic,25500,Blue,BMW,1 Series,2018,Rathgar,Dublin,Trade,2024-01-31,€280 (Band B2),5,3,Hatchback,1,Used,181D2264
202210040408821,24995,1.5,1500,Diesel,Automatic,63000,White,BMW,1 Series,2018,Navan,Meath,Trade,2024-03-01,,5,4,Hatchback,3,Used,181D25797
202209209915995,24900,1.5,1496,Diesel,Manual,58244,Black,BMW,1 Series,2018,Little Island,Cork,Trade,2024-01-09,,5,5,Hatchback,4,Used,181C2616
202208178883770,24000,1.5,1496,Diesel,Manual,76923,Black,BMW,1 Series,2018,Dublin 11,Dublin,Trade,2024-01-02,,5,5,Hatchback,1,Used,181MH155
202204265048143,24000,1.5,1496,Diesel,Manual,54177,Silver,BMW,1 Series,2018,Little Island,Cork,Trade,2024-02-27,,5,5,Hatchback,2,Used,181C14480
202209039412133,24000,1.5,1500,Diesel,Manual,44500,Black,BMW,1 Series,2018,,Roscommon,Private,2024-01-01,€180 (Band A2),5,5,Hatchback,3,Used,181D4667
202201161408073,23995,1.5,1500,Diesel,Manual,110977,Silver,BMW,1 Series,2018,Fermoy,Cork,Trade,,,5,5,Hatchback,1,Used,181D55731
202209169819095,23990,1.5,1500,Petrol,Automatic,69605,Blue,BMW,1 Series,2018,Dublin 12,Dublin,Trade,,,5,5,Hatchback,1,Used,181D55524
202201231680986,21995,1.5,1500,Diesel,Manual,110980,Silver,BMW,1 Series,2018,Fermoy,Cork,Trade,,,5,,Saloon,1,Used,181D55731
202201221657389,21995,1.5,1500,Diesel,Manual,101931,White,BMW,1 Series,2018,Fermoy,Cork,Trade,2022-01-01,,5,5,Hatchback,1,Used,181D46041
202210120654051,21900,1.5,1496,Diesel,Manual,99457,White,BMW,1 Series,2018,Dunshaughlin,Meath,Trade,2024-01-31,€180 (Band A2),5,5,Hatchback,1,Used,181MH4407
202110268904763,21895,1.5,1500,Diesel,Manual,107984,Black,BMW,1 Series,2018,Kildare,Kildare,Trade,,,5,5,Hatchback,1,Used,DF18AZG
202210050424366,20900,1.5,1500,Diesel,Manual,105251,Black,BMW,1 Series,2018,Little Island,Cork,Trade,2024-01-01,,5,5,Hatchback,2,Used,181MN1570
202210070516849,19500,1.5,1500,Diesel,Manual,136308,Black,BMW,1 Series,2018,Drumlonagher,Donegal,Trade,2024-10-01,,5,5,Hatchback,1,Used,BD67RWY
202209300260603,20000,1.5,1500,Petrol,Manual,58414,Grey,BMW,1 Series,2017,,Dublin,Private,2023-07-19,€270 (Band B1),5,5,Hatchback,3,Used,172D10562
202209099613726,18950,2.0,2000,Diesel,Manual,69313,Black,BMW,1 Series,2017,Ballinasloe,Galway,Trade,2023-02-01,,5,5,Hatchback,1,Used,172G2944
202209220010863,16995,1.5,1496,Diesel,Manual,160930,Grey,BMW,1 Series,2017,Ranelagh,Dublin,Trade,,€190 (Band A3),,5,Hatchback,1,Used,YA67EZX
202210190879021,23950,1.5,1500,Diesel,Manual,74000,Black,BMW,1 Series,2017,Naas,Kildare,Trade,2023-02-01,,5,5,Hatchback,3,Used,171C8692
202208178873390,23950,1.5,1496,Diesel,Manual,73000,Black,BMW,1 Series,2017,Limerick,Limerick,Trade,2023-02-27,,5,5,Hatchback,4,Used,171C8692
202209199905341,23795,2.0,2000,Petrol,Automatic,84998,Black,BMW,1 Series,2017,Kildare,Kildare,Trade,,,5,5,Hatchback,1,Used,171KE55555
202209169824059,22995,2.0,1995,Diesel,Manual,76930,Silver,BMW,1 Series,2017,Cahir,Tipperary,Trade,2023-02-01,,5,5,Hatchback,2,Used,171D46977
202106254237215,22950,2.0,2000,Diesel,Automatic,122307,White,BMW,1 Series,2017,Dublin 12,Dublin,Trade,,,5,5,Hatchback,1,Used,LX17RCU
202205316345471,22900,1.5,1496,Diesel,Manual,40876,Black,BMW,1 Series,2017,Little Island,Cork,Trade,2023-03-01,,5,5,Hatchback,2,Used,171C14582
202210190867882,21950,2.0,2000,Diesel,Unlisted,231112,White,BMW,1 Series,2017,Galway,Galway,Trade,2023-07-01,,5,4,Saloon,2,Used,171G6866
201909222509847,20500,1.5,1500,Diesel,Manual,92989,Grey,BMW,1 SERIES,2017,,Dublin,Private,2021-01-25,€190 (Band A3),5,5,Hatchback,1,Used,171WW850
202210050443826,18950,2.0,2000,Diesel,Manual,101386,Blue,BMW,1 Series,2017,Dublin 12,Dublin,Trade,,,5,5,Hatchback,2,Used,MD17UCS
202209220008751,18745,1.5,1500,Diesel,Manual,135600,Black,BMW,1 Series,2017,Drumlonagher,Donegal,Trade,,,5,5,Hatchback,1,Used,MF17NPU
202209139720990,16500,1.5,1500,Diesel,Automatic,47000,Silver,BMW,1 Series,2017,,Dublin,Private,2023-01-10,€180 (Band A2),5,5,Hatchback,3,Used,171D6151
202209260128680,15950,1.5,1500,Diesel,Manual,142000,Red,BMW,1 Series,2017,Clondalkin,Dublin,Trade,2023-03-01,,5,5,Hatchback,2,Used,171D57286
202210210945393,15499,1.5,1500,Diesel,Manual,188999,White,BMW,1 Series,2017,Dublin 12,Dublin,Trade,2024-10-01,,5,5,Hatchback,2,Used,171D58172
202201181497641,28000,3.0,3000,Petrol,Automatic,141618,Grey,BMW,1 Series,2016,Ballymount,Dublin,Trade,,,5,5,Hatchback,2,Used,162D31208
202209019328660,20000,1.5,1500,Diesel,Manual,77000,Black,BMW,1 SERIES,2016,Nenagh,Tipperary,Trade,,,5,5,Hatchback,1,Used,162C7061
202205045322133,19950,1.5,1500,Diesel,Manual,78657,Black,BMW,1 Series,2016,Limerick,Limerick,Trade,2020-08-01,,5,5,Hatchback,1,Used,162C7061
202208208971455,17495,1.5,1499,Petrol,Manual,56326,White,BMW,1 Series,2016,Rathfarnham,Dublin,Trade,2024-08-31,€200 (Band A4),5,5,Hatchback,2,Used,162MH2486
202108075970674,16850,1.5,1500,Diesel,Automatic,134415,White,BMW,1 Series,2016,,Galway,Private,2022-10-31,€180 (Band A2),5,5,Hatchback,3,Used,162D786
202208028397201,14995,1.5,1496,Diesel,Manual,174601,White,BMW,1 Series,2016,Ranelagh,Dublin,Trade,,€180 (Band A2),,5,Hatchback,1,Used,LM66XRY
202208239051341,12999,1.5,1496,Diesel,Manual,241395,Grey,BMW,1 Series,2016,Dublin 12,Dublin,Trade,2022-10-31,€180 (Band A2),5,5,Hatchback,3,Used,162D30908
202208108658674,21900,1.5,1496,Diesel,Manual,70225,White,BMW,1 Series,2016,Little Island,Cork,Trade,2022-05-26,,5,5,Hatchback,3,Used,161C5094
202210040386950,21800,1.5,1496,Diesel,Manual,58356,Silver,BMW,1 Series,2016,Dublin 11,Dublin,Trade,2022-08-18,,5,5,Hatchback,1,Used,161D38318
202209139720318,21590,1.6,1600,Petrol,Automatic,117588,White,BMW,1 Series,2016,Dublin 12,Dublin,Trade,,,5,5,Hatchback,1,Used,161D65019
202207288230358,19999,1.6,1600,Petrol,Automatic,107000,Beige,BMW,1 Series,2016,Dublin 22,Dublin,Trade,2024-04-30,,5,5,Hatchback,,Used,2016
202208028390787,19995,1.5,1500,Diesel,Automatic,54501,Orange,BMW,1 Series,2016,Naas,Kildare,Trade,2022-09-01,,5,4,Hatchback,2,Used,161D43675
202209099590186,19950,2.0,1995,Diesel,Automatic,100000,Blue,BMW,1 Series,2016,Bluebell,Dublin,Trade,2022-07-31,€190 (Band A3),5,5,Hatchback,1,Used,161D32250
202207298262751,19950,1.4,1400,Petrol,Automatic,81538,Black,BMW,1 SERIES,2016,Swords,Dublin,Trade,,,5,5,Hatchback,,Used,A55474
202208148778941,18999,1.5,1500,Diesel,Automatic,61153,Blue,BMW,1 Series,2016,,Cork,Private,2024-09-01,€180 (Band A2),5,5,Hatchback,3,Used,161D43669
202208058510890,18950,1.5,1500,Diesel,Automatic,87546,Grey,BMW,1 Series,2016,Dublin 12,Dublin,Trade,2024-02-01,,5,4,Hatchback,2,Used,161D22969
202202052184821,18495,1.5,1500,Diesel,Automatic,84866,Black,BMW,1 Series,2016,Ballybrit,Galway,Trade,2022-08-01,,5,2,Hatchback,3,Used,161D38621
202209139712776,18450,1.5,1500,Diesel,Automatic,110100,Blue,BMW,1 Series,2016,Dublin 8,Dublin,Trade,2024-02-29,€190 (Band A3),5,5,Hatchback,3,Used,161D43796
202209220001473,18450,1.5,1500,Petrol,Automatic,81500,Blue,BMW,1 Series,2016,Ballymount Avenue,Dublin,Trade,,,5,5,Hatchback,,Used,5991
202206297297215,17995,1.6,1600,Petrol,Automatic,103666,Black,BMW,1 Series,2016,Swords,Dublin,Trade,2024-06-30,,5,5,Hatchback,1,Used,161D000
202206016383801,17950,1.5,1496,Diesel,Automatic,133733,Blue,BMW,1 Series,2016,Dunshaughlin,Meath,Trade,2024-09-30,€190 (Band A3),5,5,Hatchback,4,Used,161D43794
202209280194368,17890,1.5,1500,Diesel,Manual,86596,Black,BMW,1 Series,2016,Cork,Cork,Trade,2022-08-01,,5,4,Hatchback,2,Used,161W2650
202209129692609,17495,1.5,1500,Diesel,Manual,120749,Black,BMW,1 Series,2016,Kildare,Kildare,Trade,2024-01-01,,5,4,Hatchback,2,Used,161D10306
201911054039822,16995,1.5,1500,Diesel,Manual,45000,Silver,BMW,1 SERIES,2016,,Dublin,Private,2020-04-18,€180 (Band A2),5,5,Hatchback,3,Used,161D38276
202207218010658,16950,1.5,1500,Diesel,Manual,98430,Silver,BMW,1 Series,2016,Walkinstown,Dublin,Trade,2022-08-01,,5,4,Hatchback,2,Used,161D38279
202209129680020,14900,2.0,2000,Diesel,Manual,183880,Red,BMW,1 SERIES,2016,Dublin 22,Dublin,Trade,2023-01-01,,5,5,Hatchback,2,Used,161D61673
202203223812016,13500,1.5,1500,Diesel,Manual,191507,Grey,BMW,1 Series,2016,,Dublin,Private,2023-12-19,€180 (Band A2),5,5,Hatchback,2,Used,161D64169
202209099613861,19945,1.5,1500,Diesel,Manual,44000,Blue,BMW,1 Series,2015,Carlow,Carlow,Trade,2024-03-01,,5,4,Unlisted,2,Used,152D23519
202209230051550,19890,1.5,1500,Petrol,Automatic,76331,White,BMW,1 Series,2015,Cork,Cork,Trade,,,5,,Hatchback,1,Used,152D33979
202209230051639,17990,1.6,1600,Petrol,Automatic,86012,Grey,BMW,1 Series,2015,Limerick,Limerick,Trade,,,5,,Hatchback,1,Used,152D34239
202207298276122,16950,1.6,1600,Petrol,Automatic,120998,White,BMW,1 Series,2015,Ballymount,Dublin,Trade,,,4,4,Hatchback,,Used,152D34323
202207278178675,15750,1.5,1500,Diesel,Automatic,156000,Silver,BMW,1 Series,2015,,Kerry,Private,2023-10-01,€180 (Band A2),5,5,Hatchback,3,Used,152D1377
202210060469349,13950,1.5,1500,Diesel,Manual,114260,Blue,BMW,1 Series,2015,Dublin 12,Dublin,Trade,2024-10-01,,5,5,Hatchback,3,Used,YFZ3911
202209129680906,11950,1.5,1496,Diesel,Manual,241395,Black,BMW,1 Series,2015,Dublin 12,Dublin,Trade,2023-08-31,€180 (Band A2),5,5,Hatchback,2,Used,152D14713
202205165765345,20890,1.6,1600,Petrol,Automatic,66202,Black,BMW,1 Series,2015,Cork,Cork,Trade,,,5,,Hatchback,1,Used,151D55702
202210070504507,18950,1.6,1600,Petrol,Automatic,99097,Silver,BMW,1 SERIES,2015,Swords,Dublin,Trade,,,5,5,Hatchback,,Used,A55184
202207238067300,17999,1.6,1600,Petrol,Automatic,70008,White,BMW,1 Series,2015,Cloghran,Dublin,Trade,2024-10-01,,5,5,Hatchback,1,Used,CIFZSGBL
202210200903582,17950,1.6,1600,Petrol,Automatic,63999,White,BMW,1 Series,2015,Naas Road,Dublin,Trade,,,5,5,Hatchback,,Used,6053
202209220001472,17450,1.6,1600,Petrol,Automatic,83000,White,BMW,1 Series,2015,Ballymount Avenue,Dublin,Trade,,,5,5,Hatchback,,Used,6204
202209220001476,17450,1.5,1500,Petrol,Automatic,65999,White,BMW,1 Series,2015,Ballymount Avenue,Dublin,Trade,,,5,5,Hatchback,,Used,6205
202209220001465,17450,1.4,1400,Petrol,Automatic,63999,Red,BMW,1 Series,2015,Ballymount Avenue,Dublin,Trade,,,5,5,Hatchback,,Used,5989
202209220001475,17450,1.6,1600,Petrol,Automatic,62000,White,BMW,1 Series,2015,Ballymount Avenue,Dublin,Trade,,,5,5,Hatchback,,Used,6202
202204144672721,16890,1.8,1800,Petrol,Automatic,117295,White,BMW,1 Series,2015,Dublin 12,Dublin,Trade,,,5,5,Hatchback,,Used,151D55699
202201271832242,16450,1.6,1600,Petrol,Automatic,65899,Silver,BMW,1 SERIES,2015,Dublin 22,Dublin,Trade,2024-02-01,,5,5,Hatchback,1,Used,151D55353
202210020324472,15950,1.5,1500,Diesel,Manual,143228,White,BMW,1 Series,2015,Ballinasloe,Galway,Trade,,,5,5,Hatchback,,Used,KXZ2055
202207117665236,15950,2.0,1995,Diesel,Manual,96986,Red,BMW,1 Series,2015,Dublin 12,Dublin,Trade,2023-05-06,,5,5,Hatchback,4,Used,151D3102
202210100584252,15900,2.0,2000,Diesel,Manual,163424,White,BMW,1 Series,2015,Drumlonagher,Donegal,Trade,2024-04-01,,5,,Hatchback,1,Used,151WX4122
202210200902205,12750,1.6,1600,Petrol,Automatic,55085,Grey,BMW,1 Series,2015,,Limerick,Private,2023-08-15,€270 (Band B1),5,5,Hatchback,2,Used,151D30464
202207258133518,11500,2.0,2000,Diesel,Manual,248500,Grey,BMW,1 Series,2015,,Galway,Private,2023-07-12,€200 (Band A4),5,5,Hatchback,2,Used,151G6501
202202132501303,16888,1.6,1600,Petrol,Automatic,136000,Black,BMW,1 Series,2014,Dublin 22,Dublin,Trade,,,5,5,Hatchback,1,Used,142D29559
202209230037823,16250,1.6,1600,Petrol,Automatic,122874,Black,BMW,1 Series,2014,Galway City,Galway,Trade,2024-10-01,,5,5,Hatchback,1,Used,142G0000
202208178885802,15995,2.0,2000,Diesel,Manual,126815,Gold,BMW,1 Series,2014,Athlone,Westmeath,Trade,2023-01-01,,5,4,Estate,3,Used,142D15125
202203163634595,15495,1.6,1600,Petrol,Automatic,98000,Red,BMW,1 Series,2014,Dublin 22,Dublin,Trade,,,,,Hatchback,,Used,142D
202206156817174,15400,1.6,1600,Petrol,Automatic,49449,White,BMW,1 SERIES,2014,Dublin 22,Dublin,Trade,2024-03-01,,5,5,Hatchback,1,Used,142D30111
202209089576593,14995,2.0,2000,Diesel,Manual,99975,White,BMW,1 SERIES,2014,Dublin,Dublin,Trade,2024-12-01,,5,2,Hatchback,3,Used,142D10785
202112160584135,14950,1.6,1600,Petrol,Automatic,91999,White,BMW,1 Series,2014,Swords,Dublin,Trade,2024-05-01,,5,5,Hatchback,1,Used,142D001
202210210951268,14450,2.0,1995,Diesel,Manual,84229,Black,BMW,1 Series,2014,Dunshaughlin,Meath,Trade,2022-12-31,€190 (Band A3),5,5,Hatchback,3,Used,142D12171
202209220000095,14450,2.0,2000,Diesel,Automatic,61958,White,BMW,1 SERIES,2014,Terenure,Dublin,Trade,2023-01-01,,5,4,Hatchback,3,Used,142D15171
202205095499293,13900,2.0,2000,Diesel,Manual,122999,Silver,BMW,1 Series,2014,Dublin 12,Dublin,Trade,2024-11-01,,5,4,Hatchback,2,Used,142D3200
202203193732953,12995,2.0,2000,Diesel,Manual,172859,Grey,BMW,1 Series,2014,Fermoy,Cork,Trade,2022-11-01,,5,4,Estate,2,Used,142D3178
202209139707493,12950,2.0,2000,Diesel,Manual,158553,White,BMW,1 SERIES,2014,Long Mile Road,Dublin,Trade,2024-09-01,,5,5,Hatchback,1,Used,142MN436
202205276238864,17999,2.0,2000,Diesel,Manual,159956,Blue,BMW,1 Series,2014,Dun Laoghaire,Dublin,Trade,2023-09-01,,5,3,Hatchback,2,Used,141D37297
202205306310153,16900,1.6,1600,Petrol,Automatic,73889,White,BMW,1 SERIES,2014,Dublin 22,Dublin,Trade,2024-04-01,,5,5,Hatchback,1,Used,141D46108
202206116698657,15999,1.6,1600,Petrol,Automatic,115100,White,BMW,1 Series,2014,Cloghran,Dublin,Trade,2024-06-01,,5,5,Hatchback,1,Used,CIUIANOT
202210180842574,15950,1.6,1600,Petrol,Automatic,69704,White,BMW,1 Series,2014,Ballymount Avenue,Dublin,Trade,,,5,5,Hatchback,,Used,6052
202210030356903,15850,1.6,1600,Petrol,Automatic,62999,White,BMW,1 Series,2014,Lusk,Dublin,Trade,2024-04-01,,5,5,Hatchback,,Used,141D7129
202204104519042,15500,1.6,1600,Petrol,Automatic,94000,White,BMW,1 Series,2014,,Meath,Private,2023-09-29,€280 (Band B2),5,5,Hatchback,2,Used,141D45391
202209220001467,15450,1.6,1600,Petrol,Automatic,78000,Black,BMW,1 Series,2014,Ballymount Avenue,Dublin,Trade,,,5,5,Hatchback,,Used,6199
202209220001461,15450,1.6,1600,Petrol,Automatic,57999,Red,BMW,1 Series,2014,Ballymount Avenue,Dublin,Trade,,,5,5,Hatchback,,Used,4624
202205185850054,15250,1.6,1600,Petrol,Automatic,87002,Red,BMW,1 Series,2014,Dublin 24,Dublin,Trade,,,5,5,Hatchback,1,Used,141D46160
202209220001464,14950,1.6,1600,Petrol,Automatic,93000,,BMW,1 Series,2014,Ballymount Avenue,Dublin,Trade,,,5,5,Hatchback,,Used,6197
202208038425198,14950,1.6,1600,Petrol,Automatic,92857,Black,BMW,1 Series,2014,Claregalway,Galway,Trade,,,5,5,Hatchback,1,Used,JPN428
202210080536816,14950,1.6,1600,Petrol,Automatic,89998,Blue,BMW,1 Series,2014,Lusk,Dublin,Trade,2024-10-01,,5,4,Hatchback,,Used,141D11198
202210140733586,14900,1.6,1600,Diesel,Manual,113456,Red,BMW,1 Series,2014,Dundalk,Louth,Trade,2024-03-01,,5,3,Hatchback,1,Used,141LH2417
